Raf,Mek,Plcg,PIP2,PIP3,Erk,Akt,PKA,PKC,P38,Jnk
0.6165833962970698,0.3488783508635342,-0.7224929009332768,-0.17819433208986238,-0.548792725550406,-0.172680679021033,-0.23526818357150003,-0.09127367451790702,0.24868320565860985,0.5190819918894344,1.8468854179762546
-0.5383662068681718,-0.030231525465884725,-0.9884451807410459,-0.7756733120012315,-0.43762105800989226,-0.04767946737805792,-0.19023951713224102,-0.3906545186066905,-0.0361642648028395,0.379982153326935,2.613116096290163
-0.7200974073662223,-0.2161411763581958,-0.6338421409973538,-0.7014164330509288,0.47223127370326035,-0.14874901339036545,-0.27453002080011707,-0.1567632341623284,-0.45653007727170575,-0.7688794762818548,-0.7093065631018723
-0.22272780600313677,-0.5916057654152164,-0.5179142241580698,-0.731375980754221,-0.5604950063441443,-0.0454532659240423,-0.1112418567124884,-0.4093658213622394,3.554640211317251,2.214039284002851,-0.8697506233185119
-0.7918334075628211,-0.12136370727584117,0.12309896307091223,-0.7559856092247823,-0.4610256195973689,-0.14607757164554674,-0.03224419629273578,-1.1180564132286563,2.1562980835974077,1.621577008644058,-0.8599985965036077
-0.4714126066846795,0.2978443290499586,-0.6133842733198331,0.11391125801723603,-0.22698000372260294,0.06029130314169799,-0.0843826521697725,-0.8046420920732112,0.12783882425072232,-0.1661135091776915,-0.7155757231971679
-0.6890118072810294,-0.3728885290713209,-0.8179629500950402,0.5504646674080644,-0.43176991761302314,-0.03432225865396438,-0.0456737985640937,-0.5801064590066237,0.7838511804649696,0.16360462667415868,-0.493601017600775
-0.2442486060621164,-0.4931830090604635,-0.4224441749963065,0.6360633751317563,-0.1392128977695657,0.09924982858697072,0.1589301419230656,0.3344084631708319,-0.07069123091937886,-0.34127626884898693,-0.3798273714268916
-0.49771580675676574,-0.7702248417627311,-0.5588299595131112,0.0454322918382825,-0.36740737324746253,-0.11223930954450988,-0.04804372837668631,0.6454838714818334,-0.2605895445603451,-0.28975781012213536,-0.4076903051837611
-0.6627086072089431,-0.4457942745192861,-0.34061270428622376,-0.759195560764421,-0.7474389420241137,-0.13338822335765793,-0.14284092088038947,-0.6806797113176994,-0.10521819703591806,-0.28975781012213536,-0.5980870191890353
-0.43793580659293335,-0.07762026000706211,-1.2612167497746554,0.5932640212699104,-0.19187316134138807,0.08923192204390057,0.0633429728151649,0.9308312385039551,-1.2100811127651765,2.5901240327088675,-0.7859296309332632
0.2650769953337357,0.8810902926336799,-0.2792391012536616,-0.6115377899410525,-0.5136858831691911,-0.13661621546598052,-0.1112418567124884,-0.27604778922895307,1.8023966809028797,3.0847012364866426,0.2285133489314236
0.2650769953337357,0.44365581994588893,-0.12921473828517638,-0.6489872245701677,-0.5838995679316209,0.41425733433017603,0.4441116960383726,3.3071666884586737,1.8023966809028797,0.6221189093431375,-0.4796695507223403
-0.904219807870826,-1.0582025362821934,-0.7647724941334864,1.0640569137502156,0.3873897379486577,-0.03766156083498776,-0.027504336667550613,0.18004021543755294,-0.12248168009418782,-0.24854304314065406,-0.7295071900756026
-0.4809774067108926,-0.25259404908217836,-0.06102184602677404,-0.6361474184116138,-0.5809739977331865,-0.04879256810506569,-0.07727286273199474,-0.2362862708734115,-0.39006566749736754,-0.5525019496290783,-0.7309003367634461
0.2507297952944157,-0.3510168054369315,0.02080962468330872,-0.6757368207338214,-0.7079437443452469,-0.13116202190364235,-0.13415117823421666,-0.1567632341623284,0.6630067990570818,0.7354595185422108,0.4862454861824656
-0.5837990069926845,-0.2817563472613645,-0.15649189518853746,-0.3376219252252385,-0.21527772292886457,0.13486905185122003,0.07440264527393026,-0.6058345002955036,-0.15700864621072716,0.2511860065098061,3.657976112172766
-0.4451094066125932,-0.19062416545140803,-0.44290204267382727,-0.20280396056042382,0.22648337703475616,-0.18971112014425223,-0.21551876846656187,0.24786868792641795,1.1291208416303629,0.4005895368176756,-0.35660825996283374
-0.3255494062849284,-0.5223453072396496,-0.42926346422214684,-0.644707289183983,-0.6716666738846582,0.019106576242409634,0.056233183377387176,1.9061578946369448,0.38679107012476727,0.23057862301906557,-0.4076903051837611
-0.3733734064159943,-0.030231525465884725,-0.34061270428622376,-0.6842966915061904,-0.5078347427723221,-0.15142045513518418,-0.23289825375890744,0.12624522001534969,1.638393591849318,1.745221309588502,-0.24051270264254457
0.4922409959562988,1.8434461325468197,-1.0286789871735034,1.363652390783137,-0.3205982500725093,-0.13004892117663455,-0.0512036347934764,-0.3391984360289308,1.0255399432807446,0.32331184872739827,-0.5377173293824848
-0.06251740556406589,-0.4640207108812774,0.15037611997427308,-0.6789467722734597,-0.5195370235660604,-0.14429661048233428,-0.15074068692236472,-0.035139766251260134,2.0268219606603854,1.333073639773689,-0.47734763957593457
-0.01230220542644682,-0.3838243908885157,-1.1541539089289636,-0.42964053602820723,-0.8264293373818471,-0.03432225865396438,-0.06542321366903185,-0.566072981939962,0.6802702821153515,-0.10944320457815487,-0.4123341274765726
-0.1318622057541116,-0.6317039254115973,-0.5861071164164722,-0.7399358515265901,0.009991182350597616,-0.02207815065687868,-0.03224419629273578,-0.3836377800733596,0.6457433159988122,0.23057862301906557,-0.4076903051837611
-0.024258205459213297,-0.25259404908217836,-0.04056397834925353,-0.026256625880309456,-0.1772453103492152,0.15601796566436815,0.053073276960597084,-0.32282604611782545,-0.027532523273704698,-0.2639985807587096,-0.6004089303354411
2.4075922012054884,-0.07032968546226549,-0.845240106998401,0.3578675750297578,-0.4200676368192848,-0.19171470145286626,-0.233688230363105,1.5763711835703944,-1.0840576864398082,-0.1403542798142657,1.0458260724662596
-0.33511420631114175,-0.7523629341279796,-0.49745635648054914,-0.2969625390564849,-0.08362706399930873,-0.1991724763238185,-0.11361178652508096,0.07478913743759003,2.000926736072981,2.3995057354195164,2.3344867587214693
-0.1103414056951318,-0.059393823645070815,-0.7599989916753982,-0.7721423653076293,-0.2854914076912944,0.18161928238554736,0.14155065663072,0.7741240779262326,-0.20016735385640133,-0.5318945661383377,-0.579511730017789
0.6165833962970698,-0.11407313273104469,0.3958705321045216,-0.3611615698492538,-0.2211288633257338,-0.09554279863939298,-0.2194686514875495,-0.4000101699844649,-0.8872539795755339,-1.2902462785975928,0.11241779161113442
1.1880801978633078,0.49833512903186283,-0.6836229523459875,2.7974307451549754,0.8759599610872315,0.054725799506659026,0.004884704104547974,-0.5801064590066237,-0.010269040215434943,0.19966754778295454,-0.4796695507223403
-0.8037894075955876,-0.5369264563292425,-1.2612167497746554,0.4113667673570652,-0.1977243017382572,-0.21698208795594312,-0.18233975109026576,-1.3023627453708135,-0.8682641482114373,0.32331184872739827,4.238453898774212
-0.2107718059703703,-0.07032968546226549,0.552714184298847,-0.5633885168464757,-0.48735575138327997,-0.08329869064230727,-0.1357311314426117,-0.4327549498066756,0.024257925901104416,-0.7225128634276885,-0.7141825765093245
0.23638259525509606,-0.4457942745192861,-0.11557615983349596,-0.20815387979315456,-0.21527772292886457,-0.2167594678105416,-0.22657844092532722,-0.01175063780682393,-0.9122860300100247,-0.7225128634276885,1.5450369689435028
0.07856339482257851,-0.3911149654333122,-0.7490881289140537,-0.6489872245701677,0.2557390790191019,-0.1969462748698029,-0.1357311314426117,-0.21757496811786253,0.7320607312901606,0.7560669020329517,-0.3705397268412685
0.2052969951699033,0.49833512903186283,-0.5520106702872709,-0.666106966114906,-0.4288443474145885,-0.04879256810506569,-0.027504336667550613,2.0254424497035695,1.4571270197374864,1.68339915911628,0.03579472377974363
0.3750721956351871,1.012320634440017,-0.9945825410443022,-0.7078363361302057,-0.17139416995234596,-0.0031554382977462174,-0.0456737985640937,-0.781252963628775,0.5421624176491943,0.6221189093431375,-0.4982448398935866
-0.20120700594415714,0.44365581994588893,-0.8131894476369519,0.43276644428798816,0.521965967076648,-0.17724439200176495,-0.0456737985640937,1.0758438348594597,-0.21743083691467094,-0.06307659172398854,1.6146943033356762
0.4922409959562988,-0.3510168054369315,0.3140390613944388,-0.6318674830254293,-0.3059703990803364,-0.14874901339036545,-0.1412609676719944,-0.2362862708734115,0.35226410400822805,0.04511217160239984,-0.7501721992786141
0.07856339482257851,-0.30362807089575405,0.16401469842595348,-0.6361474184116138,-0.7793276571870504,0.18941098747460194,0.2663669600939292,1.7377561698370043,-0.5419843184101406,-0.5834130248651893,-0.6213061306530931
-0.20120700594415714,-0.17239772908941672,-0.8943389894244508,-0.05514618973705533,-0.3878863646365045,-0.14607757164554674,-0.20998893223717918,0.24786868792641795,-0.8941593727988417,-0.3670354982124127,3.1239365484994357
0.3750721956351871,0.017157209075292654,-0.4019863073187859,-0.3226421513735924,0.34350618497213914,0.03468998642051875,-0.0512036347934764,-0.2362862708734115,0.4644767438869806,0.4984746083986939,-0.6584567089955856
0.0020449946128729877,-0.17239772908941672,-0.5315528026097504,-0.6511271922632599,-0.0748503534040051,-0.20663025119477066,-0.233688230363105,-1.256753944904163,0.1882610149546661,-0.07853212934204386,-0.6491690644099626
2.9097442025816806,0.2869084672327637,-1.2612167497746554,2.25173898341644,0.5599983796562976,-0.17590867112935563,-0.22815839413372227,0.013977403482055896,0.5076354515326548,0.21512308540101024,-0.48431337301515187
0.2507297952944157,0.11193467815764742,-0.463359910351348,-0.1525147197727549,-0.8352060479771508,-0.2016212979232356,-0.1175616695460686,0.9495425412595041,6.1096357039411595,4.48085146798432,-0.13834861220069014
-0.048170205524746254,-0.3984055399781087,-0.5724685379647917,-0.42108066525583804,-0.6977042486507259,-0.18203072512789845,-0.22499848771693218,-0.046834330473478236,2.5792534185250147,2.3995057354195164,0.7718405571903771
0.5615857961463442,0.017157209075292654,-0.3815284396412651,-0.673596853040729,-0.6886349810355787,0.01465417333437848,-0.035404102709525875,-0.3485540874067053,-0.7310194578981934,-0.8925237772262987,1.3267773211813592
-0.5694518069533646,-0.19791473999620451,-0.25878123357614097,-0.49276958297442996,-0.5429415851535369,-0.0031554382977462174,0.0293739788346713,-0.5730897204732929,-0.7103032782282698,-0.5525019496290783,-0.6166623083602816
0.5089793960021716,-0.07762026000706211,-0.10875687060765588,-0.41680072986965344,-0.3849607944380699,-0.21531243686543144,-0.1681201722147103,-0.886504041628738,0.4903719684743852,-0.04762105410593284,-0.48663528416155766
1.2837281981254396,0.571240874479828,-0.5929264056423124,0.7751612751827556,0.8145229869201054,-0.10110830227443195,-0.16180035938113008,-0.5380060278066385,-0.8242422664128495,-0.7225128634276885,-0.6749422781350667
-1.2055110086965413,-0.7264813944939519,-0.6270228517715135,0.07967177492775927,-0.030966800427486483,1.7677878183716518,2.4727716156176203,2.722438477347769,0.7838511804649696,0.42119692030841654,-0.4123341274765726
-0.5766254069730244,-0.5806699035980216,-0.845240106998401,-0.6564771114959906,0.050949165128681716,-0.10333450372844752,-0.15390059333915482,0.0373665319264921,1.940504545369037,0.6890929056880445,-0.6730847492179421
-0.8420486077004403,-0.6462850745011903,-0.463359910351348,-0.20280396056042382,-0.10995719578521997,-0.1451870910639405,-0.2012991895910064,-0.046834330473478236,0.9219590449311268,1.333073639773689,0.9784906492204917
2.5032402014676203,0.11193467815764742,-0.935254724779492,-0.5665984683861142,-0.4902813215817146,-0.06548907901018257,-0.1412609676719944,-0.5801064590066237,0.6457433159988122,0.07602324683851085,-0.6050527526282526
-0.036214205491979776,-0.10678255818624807,-0.2724198120278214,-0.2595131044273697,-0.3205982500725093,0.04136859078256548,-0.05831342423125413,-0.4327549498066756,-1.0331304114179125,-0.3567318064670423,0.9274086039995647
0.7480993966575011,-0.0958466963690534,1.3983060483030358,0.16848043419108955,1.1860704021212964,-0.12559651826860338,-0.18233975109026576,-0.32282604611782545,-0.9122860300100247,0.4572598414172124,0.9784906492204917
-0.49771580675676574,-0.6317039254115973,-1.0314067028638394,-0.629727515332337,-0.1977243017382572,-0.19995164683272393,-0.24632785603026539,0.025671967704273997,-1.135848135614617,-1.3731909971478238,-0.8133281824608515
-0.18925100591139066,0.2468103072363828,-0.463359910351348,-0.4414103583402149,-0.25623570570694865,-0.10556070518246312,-0.12704138879643892,0.23383521085975623,-1.080604989828154,-0.9852570029346316,0.6139505992347839
-0.775095007516948,-0.544217030874039,-0.06102184602677404,-0.6532671599563522,-0.6444588710392166,-0.019851949202863105,-0.027504336667550613,-0.3041147433622765,-0.2864847691477496,-0.49583164502954163,-0.5353954182360792
-0.07447340559683237,-0.32549979453014355,-0.463359910351348,-0.6468472568770753,0.7998951359279325,-0.08997729500435402,-0.17522996165248803,-0.21757496811786253,0.9392225279893964,0.2872489276186024,0.8647170030466085
0.2650769953337357,0.19942157269520555,-0.0746604244784547,-0.38363123062672283,0.5073381160844751,-0.03766156083498776,-0.0820127223571799,-0.3485540874067053,-0.43322437514304174,-0.6040204083559298,-0.738098261317304
-0.01230220542644682,0.1884857108780109,-0.49745635648054914,-0.6960665138181981,-0.18602202094451883,-0.042113963743018956,-0.06542321366903185,-0.47953320669554805,0.11057534119245273,-0.7328165551730588,-0.6514909755563684
0.23638259525509606,0.19942157269520555,-0.14967260596269713,-0.3376219252252385,-0.31182153947720553,-0.15219962564408962,-0.18470968090285833,-0.973043816873152,-0.2605895445603451,-0.15065797155963598,-0.2521222583745735
0.2507297952944157,0.6186296090210053,0.40950911055620204,2.0805415679690564,1.361604614027371,0.11817254094610315,0.07440264527393026,0.5425717063263141,0.39542281165390225,0.709700289178785,-0.5121763067720213
1.092432197601176,1.0888716671603804,0.03444820313498914,-0.6628970145752675,-0.44932333880363057,-0.17067709771241898,-0.14916073371396965,1.1647225229483171,-1.1522484445199732,0.7354595185422108,-0.7847686753600602
0.06660739478981204,0.7972486853685198,-0.4019863073187859,-0.5494787268413758,-0.5809739977331865,-0.08775109355033843,-0.03224419629273578,0.29230803197084676,-0.7361985028156743,-0.46492056979343066,1.2292570530323166
0.3750721956351871,0.12287053997484208,-1.2612167497746554,-0.5344989529897297,-0.8618287367829055,-0.026530553564909836,-0.11361178652508096,-0.1450686699401103,0.3091053963625539,-0.15065797155963598,-0.7155757231971679
-0.9305230079429123,-0.544217030874039,-0.7845484328884229,0.20806983651329705,0.15919526247076082,-0.1451870910639405,-0.15074068692236472,-0.3906545186066905,-0.2864847691477496,-0.5834130248651893,-0.7339188212537736
-0.27533420614730936,-0.3801791036161174,-0.1360340275110167,-0.5184491952915375,1.5078831239490997,-0.04767946737805792,-0.053573564606068956,0.9097810229039626,0.6457433159988122,0.47786722490795297,-0.4285875055014131
0.014000994645639466,0.8482827071820954,-0.52473351338391,-0.041236399731955434,-0.5136858831691911,-0.1233703168145878,-0.03224419629273578,1.9646307157480354,0.32636887942082354,-0.2382393513952838,-0.5028886621863982
-0.3040286062259488,-0.10678255818624807,-0.4838177780288686,0.2936685442369889,-0.2503845653100795,-0.0076078412057773714,-0.029874266480143172,-0.8420646975843092,-0.3469069598516934,-0.1403542798142657,-0.6143403972138758
-0.17729500587862418,-0.31820921998534707,2.0188613678544973,-0.2434633467291775,-0.5751228573363172,0.40757872996812916,1.2483078791114541,5.809803432013348,0.024257925901104416,0.2666415441278618,-0.5284296847968618
-0.6555350071892834,-0.22343175090299242,-0.29969696893118236,-0.7367258999869517,-0.7562156526194174,-0.17201281858482834,-0.21314883865396927,-0.01175063780682393,-1.2100811127651765,1.7761323848246127,-0.7025730207772956
0.8270089968737602,-0.0958466963690534,3.25997200695742,0.6039638597353718,0.009991182350597616,0.06585680677673696,0.03253388525146139,0.7928353806817815,-1.0642046809227979,-1.393283196051296,0.7555871791655365
0.13356099497330443,-0.2453034745373819,-0.2860583904795018,-0.7377958838334979,-0.6260277787890789,-0.028756755018925415,-0.053573564606068956,0.5589440962374195,-1.0918262538160295,-0.7225128634276885,-0.7093065631018723
2.240208200746758,3.3890479360436814,-0.5110949349322296,-0.5023994375933453,0.975429347834007,-0.15142045513518418,-0.12467145898384635,-0.22693061949563703,-1.2100811127651765,-1.134660533242501,-0.6628683401737566
-1.018997408185384,-0.6426397872287921,-0.8493316805339053,1.6418481908851355,0.12993956048641508,0.25285772891404606,0.18104948684059635,2.9843967159254543,0.7320607312901606,0.1120861679473071,-0.1847868351288058
0.2961625954189285,-0.16510715454462024,-0.436082753447987,-0.7442157869127748,0.37568745715491925,-0.11112620881750208,-0.0843826521697725,0.20576825672643279,-0.6317544303131428,-0.9079793148443542,0.24708863810266998
-0.5694518069533646,-0.23072232544778892,-1.132332183406275,-0.8270325366354466,-0.5136858831691911,-0.10222140300143974,-0.15232064013075977,-0.22693061949563703,-0.6257122112427485,-0.032165516487877514,-0.5144982179184271
0.5783241961922173,1.1471962635187527,-0.44290204267382727,-0.5023994375933453,-0.5312393043597986,-0.20841121235798313,-0.1775998914650806,-0.7672194865621134,-1.0780154673694138,-1.6142973839894892,-0.751333154851817
-0.6555350071892834,-0.7731410715806497,-0.44972133189966745,0.7751612751827556,0.7677138637451524,-0.05992357537514361,-0.20524907261199402,-0.31347039474005095,-0.47120403787123494,0.7560669020329517,0.365506106569365
-0.7153150073531157,-0.35830737998172796,-0.8043243716433597,0.4648659596843726,-0.08947820439617797,0.7437351495244825,0.8533195770126911,0.5425717063263141,-1.062478332616971,-0.9594977735712058,0.24708863810266998
5.8030962105111685,10.752528226288163,-0.12921473828517638,-0.5976279999359525,-0.5780484275347518,0.07810091477382264,-0.029874266480143172,-0.5941399360732854,-0.364170442909963,0.12754170556536243,-0.493601017600775
-0.45467420663880653,-0.4931830090604635,-0.5451913810614307,4.530804576559736,1.077824304779217,-0.0320960571999488,-0.09702227783693293,-0.19652475251786994,-1.0443516754057878,-0.9646496194438908,1.1735311855185775
-0.7200974073662223,-0.5332811690568443,-0.6658928003588028,-0.6254475799461523,1.1860704021212964,-0.17590867112935563,0.039643674689239114,-0.023445202029042034,0.4299497777704414,-0.4855279532841712,-0.7141825765093245
-0.3159846062587153,-0.15781657999982376,-0.463359910351348,-0.6115377899410525,0.19722767505041042,-0.05992357537514361,-0.04804372837668631,-0.44912733971778096,-0.8242422664128495,0.2666415441278618,1.3267773211813592
-0.16773020585241102,-0.3109186454405506,0.5186177381696458,0.785861113648217,1.0953777259698247,-0.16644731494978937,-0.14284092088038947,0.5916888760596302,-0.9865190071605844,-0.46492056979343066,1.2687295425212146
-0.25381340608832953,0.23587444541918814,-0.06102184602677404,-0.759195560764421,-0.4844301811848454,-0.17902535316497745,-0.12704138879643892,1.0337434036594744,-0.4159608920847721,-0.5834130248651893,-0.5377173293824848
0.633321796342943,1.8944801543603955,6.853737428975224,2.604833652776669,1.4230415881944969,-0.1733485394572377,-0.24553787942606786,0.364814330148599,-0.2519578030312103,-0.6246277918466706,-0.7671221506473763
0.3918105956810603,-0.15052600545502726,0.13673754152259265,-0.1835442513225931,0.4341988611236108,-0.15475975731620756,-0.10729197369150077,0.0373665319264921,0.05878489201764362,0.14299724318341775,-0.5748679077249774
-0.024258205459213297,-0.2963374963509576,-0.3133355473828628,-0.6757368207338214,-0.0075622388400098705,-0.18603788774512653,-0.1957693533616237,0.9705927568594966,0.11057534119245273,-0.6452351753374111,-0.5330735070896734
-0.01230220542644682,0.17754984906081595,-0.4224441749963065,0.013332776441898056,0.22648337703475616,0.0035231660643005535,-0.1112418567124884,-0.43977168834000646,-0.7310194578981934,-0.8049423973906511,0.23780099351704687
1.2598161980599065,-0.08855612182425678,0.6072684981055687,-0.14609481669347793,0.0012144717552938725,-0.12670961899561117,-0.19971923638261135,-0.3836377800733596,0.2400514641294752,-0.22278381377722828,-0.7125572387068404
0.17660259509126366,-0.030231525465884725,-1.166428629535476,-0.7559856092247823,0.050949165128681716,0.007975568972331707,-0.07727286273199474,-0.43977168834000646,-0.0620594893902439,-0.1661135091776915,-0.48431337301515187
-0.4714126066846795,-0.22343175090299242,-0.8786546242050183,0.5932640212699104,-0.29426811828659816,0.0057493675183161305,-0.029874266480143172,-0.5941399360732854,0.09331185813418313,-0.7225128634276885,-0.6491690644099626
-0.5455398068878317,-0.5296358817844461,-1.1555177667741316,-0.7832701973117092,0.2791436406065784,-0.07105458264522153,-0.05831342423125413,-0.6689851470954813,0.5421624176491943,-0.2794541183767649,-0.570224085432166
-0.5048894067764256,-0.15781657999982376,0.8664014886874979,-0.2370434436499006,3.1462024350724613,0.021332777696425248,-0.04330386875150114,-0.5520395048733002,2.0268219606603854,1.745221309588502,-0.5144982179184271
-0.4188062065405071,-0.31820921998534707,-0.6890783837266596,-0.7879781262365123,0.059725875723985355,-0.09888210082041635,0.15024039927689278,0.6805675641484877,-1.053846591087836,-0.8616127019901877,0.602341043502755
0.06660739478981204,-0.4348584127020913,0.3617740859753204,0.3364678980988348,-0.14506403816643484,-0.05769737392112804,-0.05831342423125413,0.08648370165980813,-0.9286863389153811,-1.0573828451522236,0.7857720240688116
2.574976201664219,1.7887668234608458,-0.6713482317394751,0.31506822116791183,-0.3001192586834673,0.0691961089577603,0.3714338484522001,2.1166600506368707,0.4644767438869806,-0.24854304314065406,-0.5934431968962237
-0.08642940562959885,-0.052103249100274196,0.43678626745956284,-0.3172922321408617,1.0076106200167876,-0.16344194298686832,-0.1926094469448336,-0.6923742755399175,-1.1056370402626452,-1.5236248966302304,-0.6670477802372871
0.5974537962446436,1.519015565303375,-0.44972133189966745,0.12354111263615128,0.1767486836613683,-0.1478585328087592,-0.19102949373643854,0.7928353806817815,-0.5143627455169091,-0.46492056979343066,0.08687676900067094
0.025956994678405943,-0.17239772908941672,-0.02692539989757287,-0.579438274544668,0.4107942995361342,0.24840532600601492,0.18104948684059635,1.473459018414875,0.5076354515326548,0.8024335148871181,-0.48663528416155766
-0.048170205524746254,-0.2963374963509576,1.2755588422379118,-0.4606700675780455,1.4874041325600575,-0.18203072512789845,-0.22973834734211734,-0.6853575370065866,0.08468011660504818,-0.6452351753374111,-0.5470049739681081
0.40854899572693343,0.10099881634045249,0.7163771257190126,-0.2263436051844391,0.5599983796562976,-0.18603788774512653,-0.21867867488335196,-1.1217986737797663,-0.3382752183225586,-0.34127626884898693,-0.7204517366046201
0.8891801970441457,3.243236445147751,-0.2724198120278214,-0.11292531745054739,-0.4844301811848454,-0.029869855745933222,-0.07727286273199474,-0.1567632341623284,3.0971579102731046,2.111002366549148,-0.26837563639941403
-0.49771580675676574,-0.4457942745192861,0.8664014886874979,0.3578675750297578,0.8935133822778389,-0.12893582044962676,-0.16338031258952512,0.9308312385039551,-0.8648114515997833,-0.701905479936948,-0.08262274468695137
0.1622553950519437,0.6040484599314122,-0.8043243716433597,-0.6628970145752675,1.3235722014477216,-0.07216768337222934,-0.19102949373643854,-0.11232389011789962,-0.2605895445603451,-1.0419273075341682,-0.5470049739681081
1.2598161980599065,1.7887668234608458,-0.8268280260886324,-0.7121162715163903,0.15919526247076082,-0.12893582044962676,-0.07727286273199474,-0.4327549498066756,-0.010269040215434943,-0.15065797155963598,-0.6143403972138758
-0.2944638061997356,-0.2817563472613645,-0.49745635648054914,-0.09152564051962443,-0.18602202094451883,-0.20807728213988083,-0.24158799640508025,-0.5309892892733077,-0.8112946541191474,-1.036775461661483,1.2873048316924611
0.6715809964477959,0.8993167289956712,0.007171046231628301,-0.7808092344646531,-0.16554302955547684,-0.07105458264522153,-0.07016307329421702,0.44433736685968206,0.8270098881106438,0.34391923221813914,-0.3124919481811239
-0.036214205491979776,-0.3984055399781087,0.23220759068435584,-0.6682469338079983,-0.5604950063441443,-0.03766156083498776,0.1210112649215843,0.41159258703747137,-0.5488897116334485,-1.3227029075955092,-0.32642341505955863
0.7863585967623541,0.03902893270968225,-0.04056397834925353,-0.6340074507185216,0.11238613929580761,-0.09554279863939298,-0.09939220764952551,-0.42573821127334477,-0.6723236155000765,-0.8461571643721322,-0.7074490341847477
0.8078793968213335,-0.041167387283079525,-0.6774855920427313,-0.7506356899920517,-0.21527772292886457,-0.019851949202863105,-0.1357311314426117,-0.5801064590066237,-0.939044428750343,-0.7122091716823182,1.939761863832486
1.1402561977322418,0.2468103072363828,-0.23832336589862022,-0.456390132191861,-0.03681794082435561,-0.03766156083498776,-0.10966190350409333,-0.6806797113176994,-1.1384376580733575,-0.4391613404300049,1.3662498106702576
0.5089793960021716,0.9722224744436364,-0.2315040766727799,-0.5772983068515757,-0.7731839597703378,-0.1881527791264413,-0.2851947049567837,-0.177813449762321,-0.9925612262309789,-1.4659242228561566,-0.32642341505955863
-0.3446790063373549,-0.17239772908941672,-1.2612167497746554,0.8179606290446014,-0.5312393043597986,-0.08886419427734624,-0.12467145898384635,-0.12401845434011771,-0.7310194578981934,-0.9234348524624095,-0.11048567844382066
-0.7631390074841816,-0.4093414017953035,-0.6713482317394751,-0.731375980754221,-0.6064264584595671,-0.03988776228900334,0.10047187321244866,-0.6572905828732631,-1.1341217873087899,-0.7328165551730588,1.1549558963473314
-0.6627086072089431,-0.15781657999982376,0.34813550752364003,-0.4959795345140684,-0.1392128977695657,-0.08997729500435402,-0.12862134200483397,-0.6619684085621504,0.4644767438869806,-0.28975781012213536,0.2285133489314236
-0.16773020585241102,0.12287053997484208,-0.7750014279722466,-0.5997679676290448,-0.7234492663969501,0.09257122422492396,0.007254633917140529,-0.6128512388288344,1.7160792656115313,1.7761323848246127,-0.41929986091578997
